,id,Locality,Type of property,Subtype of property,Type of sale,Fully equipped kitchen,Fireplace,Terrace,Garden,Garden area,Surface of the land,Surface area of the plot of land,Swimming pool,State of the building,Compound Listing,Price,Number of rooms,Living Area,Furnished,Terrace area,Number of facades
159,20316059,2000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,419000.0,2.0,95.0,0.0,11.0,4.0
160,20279233,8370,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,136000.0,0.0,95.0,0.0,15.0,4.0
161,20296108,6761,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,135000.0,2.0,80.0,1.0,25.0,2.0
162,20308136,3060,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,single,345000.0,1.0,150.0,0.0,24.0,2.0
163,20245626,9170,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,389000.0,3.0,92.0,0.0,11.142857142857142,2.0
164,20317595,9940,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,410000.0,3.0,130.0,0.0,11.428571428571429,2.0
165,20288992,2050,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,149000.0,1.0,43.0,1.0,0.0,2.0
166,20279556,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,695000.0,3.0,92.0,0.0,5.285714285714286,4.0
167,20236024,1030,APARTMENT,TRIPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,545000.0,3.0,93.0,0.0,0.0,3.0
168,20257541,8800,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,245000.0,3.0,70.0,0.0,0.0,2.0
169,20257922,9800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,379000.0,2.0,60.0,0.0,0.0,3.0
170,20291734,1180,APARTMENT,TRIPLEX,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,345000.0,2.0,95.0,0.0,0.0,2.0
171,20218830,1400,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,219000.0,3.0,70.0,0.0,17.714285714285715,2.0
172,11265699,2600,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,415000.0,2.0,47.0,0.0,0.0,2.0
173,11427787,8400,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,234000.0,2.0,88.0,0.0,35.0,2.0
174,20256023,9000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,compound,249500.0,1.0,59.285714285714285,1.0,16.0,4.0
175,20255995,9000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,299500.0,1.0,134.0,0.0,4.0,2.0
176,20303487,1853,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,260000.0,2.0,80.0,0.0,0.0,2.0
177,20319660,8500,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,229900.0,1.0,70.0,1.0,7.0,2.0
178,20293618,9890,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,382150.0,3.0,70.0,0.0,53.0,3.0
179,20285659,1090,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,220000.0,3.0,73.0,0.0,7.428571428571429,2.0
180,20302932,9000,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,355000.0,3.0,118.0,0.0,8.0,4.0
181,20253963,2440,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,275000.0,2.0,272.0,1.0,15.857142857142858,2.0
182,20253635,9770,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,305000.0,2.0,106.0,0.0,8.0,2.0
183,20314691,2800,APARTMENT,SERVICE_FLAT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,310000.0,1.0,92.0,0.0,40.0,3.0
184,20306565,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,380000.0,2.0,252.0,0.0,12.857142857142858,2.0
185,20154889,1180,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,639000.0,3.0,124.0,0.0,13.0,2.0
186,20294830,1180,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,245000.0,2.0,90.0,0.0,0.0,2.0
187,20278927,9000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,360000.0,2.0,75.0,0.0,0.0,2.0
188,11466393,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,261000.0,1.0,107.0,0.0,7.0,4.0
189,11466399,8430,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,compound,352000.0,2.0,125.0,0.0,20.0,2.0
190,10489086,8434,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,252000.0,1.0,124.0,0.0,0.0,2.0
191,20304870,8000,APARTMENT,SERVICE_FLAT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,115000.0,1.0,121.0,0.0,21.857142857142858,2.0
192,20033065,1180,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,635000.0,2.0,136.0,0.0,35.0,3.0
193,11421038,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,157500.0,1.0,125.0,1.0,18.0,4.0
194,11421048,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,193500.0,1.0,92.0,0.0,9.0,2.0
195,11421033,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,265050.0,2.0,51.0,0.0,0.0,2.0
196,11421050,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,269550.0,2.0,104.0,0.0,8.0,2.0
197,11421011,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,283050.0,2.0,55.0,0.0,0.0,2.0
198,11421015,4100,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,359100.0,3.0,70.0,0.0,6.0,4.0
199,11483568,7100,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,186000.0,1.0,114.0,0.0,11.0,3.0
200,11483570,7100,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,235000.0,2.0,69.0,0.0,4.0,2.0
201,10987167,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,175610.0,1.0,120.0,0.0,20.0,3.0
202,10987097,7000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,1,29.0,29.0,0.0,0,UNKNOWN,compound,196685.0,1.0,83.0,0.0,0.0,4.0
203,10987212,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,211350.0,1.0,35.0,0.0,8.0,2.0
204,10987218,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,216365.0,1.0,135.0,0.0,0.0,2.0
205,10987089,7000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,1,19.0,19.0,0.0,0,UNKNOWN,compound,226875.0,1.0,36.0,0.0,0.0,2.0
206,10987095,7000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,1,54.0,54.0,0.0,0,UNKNOWN,compound,247135.0,1.0,151.0,0.0,18.0,4.0
207,10987242,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,255660.0,2.0,84.0,0.0,67.85714285714286,2.0
208,10989532,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,260660.0,2.0,127.0,0.0,15.0,2.0
209,10989565,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,265660.0,2.0,120.0,0.0,12.0,2.0
210,10987238,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,270745.0,2.0,44.0,0.0,24.0,2.0
211,10987243,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,275820.0,2.0,116.0,0.0,4.0,2.0
212,10987123,7000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,1,36.0,36.0,0.0,0,UNKNOWN,compound,281025.0,2.0,95.0,0.0,0.0,2.0
213,10987241,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,281610.0,2.0,90.0,0.0,7.0,2.0
214,10987118,7000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,1,118.0,118.0,0.0,0,UNKNOWN,compound,286225.0,2.0,97.0,0.0,12.0,3.0
215,10989564,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,291610.0,2.0,116.0,0.0,12.0,2.0
216,10989551,7000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,321500.0,3.0,72.0,0.0,0.0,2.0
217,10989603,7000,APARTMENT,PENTHOUSE,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,355938.0,2.0,52.0,1.0,16.0,2.0
218,10989606,7000,APARTMENT,PENTHOUSE,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,588118.0,3.0,115.0,0.0,0.0,2.0
219,11325860,6220,APARTMENT,APARTMENT,residential_sale,1,0,0,1,9.0,9.0,0.0,0,UNKNOWN,compound,207500.0,2.0,105.0,0.0,8.0,2.0
220,11325865,6220,APARTMENT,APARTMENT,residential_sale,1,0,0,1,40.0,40.0,0.0,0,UNKNOWN,compound,325500.0,3.0,130.0,0.0,10.0,2.0
221,11325887,6220,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,201500.0,2.0,285.0,0.0,12.0,2.0
222,11325840,6220,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,205500.0,2.0,34.0,0.0,0.0,2.0
223,11325890,6220,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,212500.0,2.0,171.0,0.0,40.0,2.0
224,11325885,6220,APARTMENT,APARTMENT,residential_sale,1,0,1,1,77.0,77.0,0.0,0,UNKNOWN,compound,225500.0,2.0,49.0,0.0,25.0,2.0
225,20197595,2870,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,317500.0,2.0,56.0,0.0,15.0,4.0
226,20197594,2870,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,440500.0,3.0,56.0,0.0,15.0,4.0
227,20177724,1080,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,48.0,48.0,0.0,0,UNKNOWN,compound,399000.0,3.0,65.0,0.0,14.0,4.0
228,11446008,3800,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,245000.0,1.0,65.0,0.0,14.0,4.0
229,11433666,3800,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,310000.0,2.0,65.0,0.0,14.0,4.0
230,11437104,3800,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,365000.0,2.0,56.0,0.0,22.0,4.0
231,11437100,3800,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,419500.0,3.0,90.0,0.0,19.0,4.0
232,20014810,1831,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,270000.0,1.0,86.0,0.0,42.0,2.0
233,20183548,2500,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,219615.0,1.0,83.0,0.0,25.0,4.0
234,20183562,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,238441.0,2.0,89.0,0.0,18.0,4.0
235,20183581,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,238492.0,1.0,96.0,0.0,56.0,2.0
236,20183535,2500,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,239461.0,2.0,92.0,0.0,22.0,4.0
237,20183599,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,247390.0,1.0,92.0,0.0,22.0,4.0
238,20183605,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,282021.0,2.0,111.0,0.0,37.0,4.0
239,20183569,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,283021.0,2.0,86.0,0.0,7.0,3.0
240,20183538,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,288960.0,2.0,40.0,1.0,3.0,3.0
241,20183596,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,291980.0,2.0,40.0,1.0,3.0,3.0
242,20183545,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,295960.0,2.0,50.0,0.0,4.0,3.0
243,20183583,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,329520.0,2.0,70.0,1.0,4.0,3.0
244,20183570,2500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,425394.0,3.0,84.0,0.0,4.0,3.0
245,10717657,8460,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,261399.0,1.0,95.0,0.0,7.0,2.0
246,10717661,8460,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,325650.0,2.0,101.0,0.0,26.0,2.0
247,10717656,8460,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,399327.0,3.0,107.0,0.0,10.0,4.0
248,9887765,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,216500.0,1.0,106.0,0.0,10.0,4.0
249,9887770,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,223500.0,1.0,57.0,0.0,10.0,2.0
250,9887784,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,230500.0,1.0,59.0,0.0,10.0,2.0
251,9887780,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,230500.0,1.0,96.0,0.0,26.0,3.0
252,9887788,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,237500.0,1.0,95.0,0.0,5.0,4.0
253,9887794,1000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,255000.0,1.0,125.0,0.0,13.0,2.0
254,20113407,2160,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,compound,329000.0,3.0,89.0,0.0,8.0,2.0
255,20133618,3000,APARTMENT,KOT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,compound,230000.0,0.0,99.0,0.0,19.0,3.0
256,20133621,3000,APARTMENT,KOT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,compound,230000.0,0.0,105.0,0.0,0.0,2.0
257,20134528,3000,APARTMENT,KOT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,compound,235000.0,0.0,152.0,0.0,110.0,2.0
258,20248802,8700,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,265030.0,1.0,77.14285714285714,0.0,0.0,2.0
259,20244482,7180,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,229000.0,1.0,101.0,0.0,13.0,4.0
260,20244386,7180,APARTMENT,GROUND_FLOOR,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,305000.0,2.0,94.0,0.0,15.0,4.0
261,20244474,7180,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,319000.0,2.0,180.0,0.0,35.0,2.0
262,20244486,7180,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,325000.0,2.0,96.0,0.0,16.0,3.0
263,20244475,7180,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,349000.0,2.0,110.0,0.0,0.0,3.0
264,20244479,7180,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,495000.0,3.0,58.0,0.0,7.571428571428571,2.0
265,20196975,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,245000.0,1.0,113.0,0.0,27.0,3.0
266,20197027,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,259000.0,1.0,145.0,0.0,15.0,2.0
267,20196965,1070,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,275000.0,2.0,97.0,0.0,13.0,2.0
268,20197003,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,279000.0,2.0,103.0,0.0,18.0,2.0
269,20196985,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,279000.0,2.0,111.0,0.0,54.0,2.0
270,20197015,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,289000.0,2.0,69.0,0.0,9.0,3.0
271,20197028,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,296000.0,2.0,100.0,0.0,12.0,3.0
272,20197041,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,299000.0,2.0,68.0,0.0,9.0,2.0
273,20196976,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,355000.0,3.0,85.0,0.0,9.0,2.0
274,20197006,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,369000.0,3.0,70.0,1.0,16.0,2.0
275,20197042,1070,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,499000.0,3.0,83.0,0.0,8.0,2.0
276,20224469,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,245000.0,1.0,83.0,0.0,8.0,2.0
277,20224494,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,259000.0,1.0,128.0,0.0,56.0,4.0
278,20224445,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,279000.0,1.0,120.0,0.0,6.0,2.0
279,20224474,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,289000.0,2.0,67.0,0.0,7.0,4.0
280,20224449,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,302000.0,1.0,83.0,0.0,9.0,4.0
281,20224454,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,332000.0,2.0,30.0,0.0,0.0,2.0
282,20224451,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,344000.0,3.0,43.0,0.0,0.0,2.0
283,20224459,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,362000.0,2.0,72.0,0.0,16.0,3.0
284,20224495,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,369000.0,2.0,89.0,0.0,19.571428571428573,2.0
285,20224482,3582,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,410000.0,3.0,90.42857142857143,0.0,1.0,1.0
286,20217148,7020,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,346000.0,3.0,70.0,0.0,13.0,2.0
287,20050407,1140,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,274000.0,0.0,96.0,0.0,6.0,2.0
288,20050417,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,342000.0,1.0,96.0,0.0,6.0,2.0
289,20050425,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,379000.0,2.0,102.0,0.0,18.857142857142858,3.0
290,20050418,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,442000.0,3.0,79.0,0.0,14.0,2.0
291,11349266,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,255000.0,1.0,105.0,0.0,26.0,3.0
292,11349281,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,275000.0,2.0,94.0,0.0,10.0,2.0
293,11349267,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,279000.0,1.0,55.0,0.0,15.0,2.0
294,11349294,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,285000.0,2.0,72.0,0.0,6.0,2.0
295,11349288,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,292000.0,2.0,72.0,0.0,8.0,2.0
296,11349290,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,296000.0,2.0,84.0,0.0,5.0,2.0
297,11349271,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,309000.0,1.0,86.0,0.0,9.0,2.0
298,11349307,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,359000.0,3.0,99.0,0.0,0.0,3.0
299,11349304,1070,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,369000.0,3.0,100.0,0.0,8.571428571428571,3.0
300,20107750,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,247000.0,1.0,41.0,0.0,3.0,2.0
301,20108352,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,349000.0,2.0,104.0,0.0,9.857142857142858,3.0
302,20106232,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,395000.0,2.0,85.0,0.0,0.0,2.0
303,20108353,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,410000.0,2.0,64.0,0.0,0.0,2.0
304,20108351,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,520000.0,3.0,154.0,0.0,0.0,2.0
305,20108356,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,650000.0,3.0,70.0,0.0,3.0,2.0
306,10880685,3700,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,295500.0,2.0,37.0,0.0,0.0,3.0
307,10880674,3700,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,299500.0,2.0,85.0,0.0,16.0,4.0
308,10880673,3700,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,309500.0,2.0,90.0,0.0,20.0,2.0
309,10880671,3700,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,405000.0,3.0,90.0,0.0,20.0,2.0
310,11207838,2000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,AS_NEW,compound,240000.0,1.0,92.0,0.0,25.0,3.0
311,9443077,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,257000.0,1.0,37.0,0.0,0.0,2.0
312,9443104,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,281000.0,2.0,166.0,0.0,22.0,3.0
313,9443098,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,298000.0,2.0,89.0,0.0,8.0,2.0
314,9380804,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,301500.0,2.0,93.0,0.0,0.0,3.0
315,9380777,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,311500.0,2.0,112.0,0.0,13.0,2.0
316,9443080,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,321000.0,2.0,91.0,0.0,0.0,3.0
317,9380803,8430,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,341000.0,3.0,123.0,0.0,0.0,2.0
